time_s,total_queue,vip_queue,phase
7.834,0,0,NS
7.851,0,0,NS
7.868,0,0,NS
7.885,0,0,NS
7.902,0,0,NS
7.919,0,0,NS
7.936,0,0,NS
7.953,0,0,NS
7.97,0,0,NS
7.987,0,0,NS
8.004,0,0,NS
8.021,0,0,NS
8.038,0,0,NS
8.055,0,0,NS
8.072,0,0,NS
8.089,0,0,NS
8.106,0,0,NS
8.123,0,0,NS
8.14,0,0,NS
8.157,0,0,NS
8.174,0,0,NS
8.191,0,0,NS
8.208,0,0,NS
8.225,0,0,NS
8.242,0,0,NS
8.259,0,0,NS
8.276,0,0,NS
8.293,0,0,NS
8.31,0,0,NS
8.327,0,0,NS
8.344,0,0,NS
8.361,0,0,NS
8.378,0,0,NS
8.395,0,0,NS
8.412,0,0,NS
8.429,0,0,NS
8.446,0,0,NS
8.463,0,0,NS
8.48,0,0,NS
8.497,0,0,NS
8.514,0,0,NS
8.531,0,0,NS
8.548,1,0,NS
8.565,1,0,NS
8.582,1,0,NS
8.599,1,0,NS
8.616,1,0,NS
8.633,1,0,NS
8.65,1,0,NS
8.667,1,0,NS
8.684,1,0,NS
8.701,1,0,NS
8.718,1,0,NS
8.735,1,0,NS
8.752,1,0,NS
8.769,1,0,NS
8.786,1,0,NS
8.803,1,0,NS
8.82,1,0,NS
8.837,1,0,NS
8.854,1,0,NS
8.871,1,0,NS
8.888,1,0,NS
8.905,1,0,NS
8.922,1,0,NS
8.939,1,0,NS
8.956,1,0,NS
8.973,1,0,NS
8.99,1,0,NS
9.007,1,0,NS
9.024,1,0,NS
9.041,1,0,NS
9.058,1,0,NS
9.075,1,0,NS
9.092,1,0,NS
9.109,1,0,NS
9.126,1,0,NS
9.143,1,0,NS
9.16,1,0,NS
9.177,1,0,NS
9.193,1,0,NS
9.21,1,0,NS
9.227,1,0,NS
9.244,1,0,NS
9.261,1,0,NS
9.278,0,0,NS
9.295,0,0,NS
9.312,0,0,NS
9.329,0,0,NS
9.346,0,0,NS
9.363,0,0,NS
9.38,0,0,NS
9.397,0,0,NS
9.414,0,0,NS
9.431,0,0,NS
9.448,0,0,NS
9.465,0,0,NS
9.482,0,0,NS
9.499,0,0,NS
9.516,0,0,NS
9.533,0,0,NS
9.55,0,0,NS
9.567,0,0,NS
9.584,0,0,NS
9.601,0,0,NS
9.618,0,0,NS
9.635,0,0,NS
9.652,0,0,NS
9.669,0,0,NS
9.686,0,0,NS
9.703,0,0,NS
9.72,0,0,NS
9.737,0,0,NS
9.754,0,0,NS
9.771,0,0,NS
9.788,0,0,NS
9.805,0,0,NS
9.822,0,0,NS
9.839,0,0,NS
9.856,0,0,NS
9.873,0,0,NS
9.89,0,0,NS
9.907,0,0,NS
9.924,0,0,NS
9.942,0,0,NS
9.959,0,0,NS
9.976,0,0,NS
9.992,0,0,NS
10.009,0,0,NS
10.025,0,0,NS
10.042,0,0,NS
10.059,0,0,NS
10.076,0,0,NS
10.093,0,0,NS
10.11,0,0,NS
10.126,0,0,NS
10.143,0,0,NS
10.16,0,0,NS
10.176,0,0,NS
10.193,0,0,NS
10.21,0,0,NS
10.227,0,0,NS
10.244,0,0,NS
10.261,0,0,NS
10.278,0,0,NS
10.295,0,0,NS
10.312,0,0,NS
10.329,0,0,NS
10.346,0,0,NS
10.363,0,0,NS
10.38,0,0,NS
10.397,0,0,NS
10.414,0,0,NS
10.431,0,0,NS
10.448,0,0,NS
10.465,0,0,NS
10.482,0,0,NS
10.499,0,0,NS
10.516,0,0,NS
10.533,0,0,NS
10.55,0,0,NS
10.567,0,0,NS
10.584,0,0,NS
10.601,0,0,NS
10.618,0,0,NS
10.635,0,0,NS
10.652,0,0,NS
10.669,0,0,NS
10.686,0,0,NS
10.703,0,0,NS
10.72,0,0,NS
10.737,0,0,NS
10.754,1,0,NS
10.771,1,0,NS
10.788,1,0,NS
10.805,1,0,NS
10.823,1,0,NS
10.84,1,0,NS
10.857,1,0,NS
10.874,1,0,NS
10.891,1,0,NS
10.908,1,0,NS
10.925,1,0,NS
10.942,1,0,NS
10.959,1,0,NS
10.976,1,0,NS
10.993,1,0,NS
11.01,1,0,NS
11.027,1,0,NS
11.044,1,0,NS
11.061,1,0,NS
11.078,1,0,NS
11.095,1,0,NS
11.112,1,0,NS
11.129,1,0,NS
11.146,1,0,NS
11.163,1,0,NS
11.18,1,0,NS
11.197,1,0,NS
11.214,1,0,NS
11.231,1,0,NS
11.248,1,0,NS
11.265,1,0,NS
11.282,1,0,NS
11.299,1,0,NS
11.316,1,0,NS
11.333,1,0,NS
11.35,1,0,NS
11.367,1,0,NS
11.385,1,0,NS
11.402,1,0,NS
11.419,1,0,NS
11.436,1,0,NS
11.453,1,0,NS
11.47,1,0,NS
11.487,0,0,NS
11.504,0,0,NS
11.521,0,0,NS
11.538,0,0,NS
11.555,0,0,NS
11.572,0,0,NS
11.589,0,0,NS
11.606,0,0,NS
11.623,0,0,NS
11.64,0,0,NS
11.657,0,0,NS
11.674,0,0,NS
11.691,0,0,NS
11.708,0,0,NS
11.725,0,0,NS
11.742,0,0,NS
11.759,0,0,NS
11.776,0,0,NS
11.793,0,0,NS
11.81,0,0,NS
11.827,0,0,NS
11.844,0,0,NS
11.861,0,0,NS
11.878,0,0,NS
11.895,0,0,NS
11.912,0,0,NS
11.929,0,0,NS
11.946,0,0,NS
11.963,0,0,NS
11.98,0,0,NS
11.997,0,0,NS
12.014,0,0,NS
12.031,0,0,NS
12.048,0,0,NS
12.065,0,0,NS
12.082,0,0,NS
12.099,0,0,NS
12.116,0,0,NS
12.133,0,0,NS
12.15,0,0,NS
12.167,0,0,NS
12.184,0,0,NS
12.201,0,0,NS
12.218,0,0,NS
12.235,0,0,NS
12.252,0,0,NS
12.269,0,0,NS
12.286,0,0,NS
12.303,0,0,NS
12.32,0,0,NS
12.337,0,0,NS
12.354,0,0,NS
12.371,0,0,NS
12.388,0,0,NS
12.405,0,0,NS
12.423,0,0,NS
12.44,0,0,NS
12.457,0,0,NS
12.474,0,0,NS
12.491,0,0,NS
12.508,0,0,NS
12.525,0,0,NS
12.542,0,0,NS
12.559,0,0,NS
12.576,0,0,NS
12.593,0,0,NS
12.609,1,0,NS
12.626,1,0,NS
12.643,1,0,NS
12.66,1,0,NS
12.677,1,0,NS
12.694,1,0,NS
12.711,1,0,NS
12.728,1,0,NS
12.745,1,0,NS
12.762,1,0,NS
12.779,1,0,NS
12.795,2,0,NS
12.812,2,0,NS
12.829,2,0,NS
12.846,2,0,NS
12.863,2,0,NS
12.881,2,0,NS
12.898,2,0,NS
12.915,2,0,NS
12.932,2,0,NS
12.949,2,0,NS
12.966,2,0,NS
12.983,2,0,NS
13.0,2,0,NS
13.017,2,0,NS
13.034,2,0,NS
13.051,2,0,NS
13.068,2,0,NS
13.085,2,0,NS
13.102,2,0,NS
13.119,2,0,NS
13.136,2,0,NS
13.153,2,0,NS
13.17,2,0,NS
13.187,2,0,NS
13.204,2,0,NS
13.221,2,0,NS
13.238,2,0,NS
13.255,2,0,NS
13.272,2,0,NS
13.289,2,0,NS
13.306,2,0,NS
13.323,2,0,NS
13.34,2,0,NS
13.357,2,0,NS
13.374,2,0,NS
13.391,2,0,NS
13.408,2,0,NS
13.425,2,0,NS
13.442,2,0,NS
13.459,2,0,NS
13.476,2,0,NS
13.493,2,0,NS
13.51,2,0,NS
13.527,2,0,NS
13.544,2,0,NS
13.561,2,0,NS
13.578,2,0,NS
13.596,2,0,NS
13.613,2,0,NS
13.63,2,0,NS
13.647,2,0,NS
13.664,2,0,NS
13.681,2,0,NS
13.698,2,0,NS
13.715,2,0,NS
13.733,2,0,NS
13.75,2,0,NS
