time_s,total_queue,vip_queue,phase
4.929,0,0,NS
4.946,0,0,NS
4.963,0,0,NS
4.981,0,0,NS
4.998,0,0,NS
5.016,0,0,NS
5.033,0,0,NS
5.05,0,0,NS
5.067,0,0,NS
5.084,0,0,NS
5.1,0,0,NS
5.117,0,0,NS
5.134,0,0,NS
5.151,0,0,NS
5.168,0,0,NS
5.185,0,0,NS
5.202,0,0,NS
5.219,0,0,NS
5.236,0,0,NS
5.253,0,0,NS
5.269,0,0,NS
5.286,0,0,NS
5.304,0,0,NS
5.321,0,0,NS
5.338,0,0,NS
5.355,0,0,NS
5.372,0,0,NS
5.389,0,0,NS
5.406,0,0,NS
5.423,0,0,NS
5.44,0,0,NS
5.457,0,0,NS
5.475,0,0,NS
5.492,0,0,NS
5.509,0,0,NS
5.527,0,0,NS
5.545,0,0,NS
5.562,0,0,NS
5.579,0,0,NS
5.596,0,0,NS
5.613,0,0,NS
5.63,0,0,NS
5.647,0,0,NS
5.664,0,0,NS
5.681,0,0,NS
5.698,0,0,NS
5.715,0,0,NS
5.732,0,0,NS
5.749,0,0,NS
5.766,0,0,NS
5.783,0,0,NS
5.8,0,0,NS
5.817,0,0,NS
5.834,0,0,NS
5.851,0,0,NS
5.868,0,0,NS
5.885,0,0,NS
5.902,0,0,NS
5.919,0,0,NS
5.936,0,0,NS
5.953,0,0,NS
5.97,0,0,NS
5.987,0,0,NS
6.004,0,0,NS
6.021,0,0,NS
6.038,0,0,NS
6.055,0,0,NS
6.072,0,0,NS
6.089,0,0,NS
6.106,0,0,NS
6.123,0,0,NS
6.14,1,0,NS
6.157,1,0,NS
6.174,1,0,NS
6.191,1,0,NS
6.208,1,0,NS
6.225,1,0,NS
6.242,1,0,NS
6.259,1,0,NS
6.276,1,0,NS
6.293,1,0,NS
6.31,1,0,NS
6.327,1,0,NS
6.344,1,0,NS
6.361,1,0,NS
6.378,1,0,NS
6.395,1,0,NS
6.412,1,0,NS
6.429,1,0,NS
6.446,1,0,NS
6.463,1,0,NS
6.48,1,0,NS
6.497,1,0,NS
6.515,1,0,NS
6.532,1,0,NS
6.55,1,0,NS
6.568,1,0,NS
6.585,1,0,NS
6.602,1,0,NS
6.619,1,0,NS
6.636,1,0,NS
6.653,1,0,NS
6.67,1,0,NS
6.688,1,0,NS
6.705,1,0,NS
6.722,1,0,NS
6.739,1,0,NS
6.756,1,0,NS
6.773,1,0,NS
6.79,1,0,NS
6.807,1,0,NS
6.824,1,0,NS
6.842,1,0,NS
6.859,1,0,NS
6.876,0,0,NS
6.893,0,0,NS
6.91,0,0,NS
6.927,0,0,NS
6.944,0,0,NS
6.961,0,0,NS
6.978,0,0,NS
6.995,0,0,NS
7.012,0,0,NS
7.029,0,0,NS
7.046,0,0,NS
7.063,0,0,NS
7.08,0,0,NS
7.097,0,0,NS
7.114,0,0,NS
7.131,0,0,NS
7.148,0,0,NS
7.165,0,0,NS
7.182,0,0,NS
7.2,0,0,NS
7.217,0,0,NS
7.234,0,0,NS
7.251,0,0,NS
7.268,0,0,NS
7.285,0,0,NS
7.302,0,0,NS
7.319,0,0,NS
7.336,0,0,NS
7.353,0,0,NS
7.37,0,0,NS
7.387,0,0,NS
7.404,0,0,NS
7.421,0,0,NS
7.438,0,0,NS
7.455,0,0,NS
7.472,0,0,NS
7.489,0,0,NS
7.506,0,0,NS
7.523,0,0,NS
7.54,0,0,NS
7.557,0,0,NS
7.574,0,0,NS
7.591,0,0,NS
7.608,0,0,NS
7.625,0,0,NS
7.642,0,0,NS
7.659,0,0,NS
7.676,0,0,NS
7.693,0,0,NS
7.71,0,0,NS
7.727,0,0,NS
7.744,0,0,NS
7.761,0,0,NS
7.779,0,0,NS
7.796,0,0,NS
7.813,0,0,NS
7.83,0,0,NS
7.847,0,0,NS
7.864,0,0,NS
7.881,0,0,NS
7.898,0,0,NS
7.915,0,0,NS
7.932,0,0,NS
7.949,0,0,NS
7.966,0,0,NS
7.983,0,0,NS
8.0,0,0,NS
8.017,0,0,NS
8.034,0,0,NS
8.051,0,0,NS
8.068,0,0,NS
8.085,0,0,NS
8.102,0,0,NS
8.119,0,0,NS
8.136,0,0,NS
8.153,0,0,NS
8.17,1,0,NS
8.187,1,0,NS
8.204,1,0,NS
8.221,1,0,NS
8.238,1,0,NS
8.255,1,0,NS
8.272,1,0,NS
8.289,1,0,NS
8.306,2,0,NS
8.323,2,0,NS
8.34,2,0,NS
8.357,2,0,NS
8.374,2,0,NS
8.391,2,0,NS
8.408,2,0,NS
8.425,2,0,NS
8.442,2,0,NS
8.459,2,0,NS
8.476,2,0,NS
8.493,2,0,NS
8.51,2,0,NS
