time_s,total_queue,vip_queue,phase
12.099,6,0,NS
12.116,6,0,NS
12.133,6,0,NS
12.15,6,0,NS
12.167,6,0,NS
12.184,6,0,NS
12.201,6,0,NS
12.218,6,0,NS
12.235,6,0,NS
12.252,6,0,NS
12.269,6,0,NS
12.286,6,0,NS
12.303,6,0,NS
12.32,6,0,NS
12.337,6,0,NS
12.354,7,0,NS
12.371,7,0,NS
12.388,7,0,NS
12.405,7,0,NS
12.422,6,0,NS
12.439,6,0,NS
12.456,6,0,NS
12.473,6,0,NS
12.49,6,0,NS
12.507,6,0,NS
12.524,6,0,NS
12.541,6,0,NS
12.558,6,0,NS
12.575,6,0,NS
12.592,6,0,NS
12.609,6,0,NS
12.626,6,0,NS
12.643,6,0,NS
12.66,6,0,NS
12.677,6,0,NS
12.694,6,0,NS
12.712,6,0,NS
12.729,6,0,NS
12.746,6,0,NS
12.763,6,0,NS
12.78,6,0,NS
12.797,6,0,NS
12.814,6,0,NS
12.832,6,0,NS
12.849,6,0,NS
12.866,7,0,NS
12.883,7,0,NS
12.9,7,0,NS
12.917,7,0,NS
12.934,7,0,NS
12.951,7,0,NS
12.968,7,0,NS
12.985,7,0,NS
13.002,7,0,NS
13.019,7,0,NS
13.036,7,0,NS
13.053,7,0,NS
13.07,7,0,NS
13.087,6,0,NS
13.104,6,0,NS
13.121,6,0,NS
13.138,6,0,NS
13.155,6,0,NS
13.172,6,0,NS
13.189,6,0,NS
13.206,6,0,NS
13.223,6,0,NS
13.24,6,0,NS
13.257,6,0,NS
13.274,6,0,NS
13.291,6,0,NS
13.308,6,0,NS
13.325,6,0,NS
13.342,6,0,NS
13.359,6,0,NS
13.376,6,0,NS
13.393,6,0,NS
13.41,6,0,NS
13.427,6,0,NS
13.444,6,0,NS
13.461,6,0,NS
13.478,6,0,NS
13.495,6,0,NS
13.512,6,0,NS
13.529,6,0,NS
13.546,6,0,NS
13.563,6,0,NS
13.58,6,0,NS
13.597,5,0,NS
13.614,5,0,NS
13.631,5,0,NS
13.648,5,0,NS
13.665,5,0,NS
13.682,6,0,NS
13.699,6,0,NS
13.716,6,0,NS
13.733,6,0,NS
