time_s,total_queue,vip_queue,phase
10.98,3,0,NS
10.997,3,0,NS
11.014,3,0,NS
11.031,3,0,NS
11.048,3,0,NS
11.065,3,0,NS
11.082,3,0,NS
11.099,3,0,NS
11.116,3,0,NS
11.133,3,0,NS
11.15,3,0,NS
11.167,3,0,NS
11.184,3,0,NS
11.201,3,0,NS
11.218,3,0,NS
11.235,3,0,NS
11.252,3,0,NS
11.269,3,0,NS
11.286,3,0,NS
11.303,3,0,NS
11.32,3,0,NS
11.337,3,0,NS
11.354,3,0,NS
11.371,3,0,NS
11.388,3,0,NS
11.405,3,0,NS
11.422,3,0,NS
11.439,3,0,NS
11.456,3,0,NS
11.473,3,0,NS
11.49,3,0,NS
11.507,3,0,NS
11.524,3,0,NS
11.541,2,0,NS
11.558,2,0,NS
11.575,2,0,NS
11.592,2,0,NS
11.609,2,0,NS
11.626,2,0,NS
11.643,2,0,NS
11.66,2,0,NS
11.677,2,0,NS
11.694,2,0,NS
11.711,2,0,NS
11.728,2,0,NS
11.745,2,0,NS
11.762,2,0,NS
11.779,2,0,NS
11.796,2,0,NS
11.813,2,0,NS
11.83,2,0,NS
11.847,2,0,NS
11.864,2,0,NS
11.881,2,0,NS
11.898,2,0,NS
11.915,2,0,NS
11.932,2,0,NS
11.949,2,0,NS
11.966,3,0,NS
11.983,3,0,NS
12.0,3,0,NS
12.017,3,0,NS
12.034,3,0,NS
12.051,3,0,NS
12.068,3,0,NS
12.085,3,0,NS
12.102,3,0,NS
12.119,3,0,NS
12.136,3,0,NS
12.153,3,0,NS
12.17,3,0,NS
12.187,3,0,NS
12.204,3,0,NS
12.221,3,0,NS
12.238,3,0,NS
12.255,3,0,NS
12.272,3,0,NS
12.289,3,0,NS
12.306,3,0,NS
12.323,3,0,NS
12.34,3,0,NS
12.357,3,0,NS
12.374,3,0,NS
12.391,4,0,NS
12.408,4,0,NS
12.425,4,0,NS
12.442,4,0,NS
12.459,4,0,NS
12.476,4,0,NS
12.493,4,0,NS
12.51,4,0,NS
12.527,4,0,NS
12.544,4,0,NS
12.561,4,0,NS
12.578,4,0,NS
12.595,4,0,NS
12.612,4,0,NS
12.629,4,0,NS
12.646,4,0,NS
12.663,4,0,NS
12.68,4,0,NS
12.697,4,0,NS
12.714,4,0,NS
12.731,4,0,NS
12.748,4,0,NS
12.765,4,0,NS
12.782,4,0,NS
12.799,4,0,NS
12.816,4,0,NS
12.833,4,0,NS
12.85,4,0,NS
12.867,4,0,NS
12.884,4,0,NS
12.901,4,0,NS
12.918,4,0,NS
12.935,4,0,NS
12.952,4,0,NS
12.969,4,0,NS
12.986,4,0,NS
13.003,4,0,NS
13.02,4,0,NS
13.037,4,0,NS
13.054,4,0,NS
13.071,4,0,NS
13.088,4,0,NS
13.105,4,0,NS
13.122,3,0,NS
13.139,3,0,NS
13.156,3,0,NS
13.173,3,0,NS
13.19,3,0,NS
13.207,3,0,NS
13.224,3,0,NS
13.241,3,0,NS
13.258,3,0,NS
13.275,3,0,NS
13.292,3,0,NS
13.309,3,0,NS
13.326,3,0,NS
13.343,3,0,NS
13.36,3,0,NS
13.377,3,0,NS
13.394,3,0,NS
13.411,3,0,NS
13.428,3,0,NS
13.445,3,0,NS
13.462,3,0,NS
13.479,3,0,NS
13.496,3,0,NS
13.513,3,0,NS
13.53,3,0,NS
13.547,3,0,NS
13.564,3,0,NS
13.581,3,0,NS
13.598,3,0,NS
13.615,3,0,NS
13.632,3,0,NS
13.649,3,0,NS
13.666,3,0,NS
